# File generated by CMD 3.8 (http://stev.oapd.inaf.it/cmd) on Thu Sep 25 11:32:43 UTC 2025
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.019 0.11850 8.90000 2.3428661823 2.5807007474    2.342  2.427  3.6372  1.881    4  0.000  0.371     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.668e-01 3.140e-01 2.138e-03 2.936e-03 7.690e-03 -1.000 1.920e-02 -1.298 2.123 0.659 -0.642 -1.387 -1.969 -2.838 -3.503 -3.619
0.019 0.11850 8.90000 2.3430008888 2.5807047264    2.342  2.383  3.6407  1.939    4  0.000  0.371     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.668e-01 3.140e-01 2.138e-03 2.936e-03 7.690e-03 -1.000 1.920e-02 -1.188 2.152 0.716 -0.559 -1.295 -1.867 -2.721 -3.381 -3.492
0.019 0.11850 8.90000 2.3431603909 2.5807094371    2.342  2.340  3.6441  1.996    4  0.000  0.371     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.668e-01 3.140e-01 2.138e-03 2.936e-03 7.690e-03 -1.000 1.920e-02 -1.080 2.180 0.773 -0.475 -1.201 -1.765 -2.605 -3.260 -3.365
0.019 0.11850 8.90000 2.3433351517 2.5807145976    2.342  2.297  3.6474  2.052    4  0.000  0.371     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.668e-01 3.140e-01 2.138e-03 2.936e-03 7.690e-03 -1.000 1.920e-02 -0.974 2.187 0.830 -0.396 -1.109 -1.664 -2.490 -3.136 -3.239
0.019 0.11850 8.90000 2.3435268402 2.5807202569    2.342  2.256  3.6506  2.106    4  0.000  0.371     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.668e-01 3.140e-01 2.138e-03 2.936e-03 7.690e-03 -1.000 1.920e-02 -0.871 2.193 0.886 -0.319 -1.019 -1.565 -2.379 -3.015 -3.115
0.019 0.11850 8.90000 2.3437390327 2.5807265204    2.342  2.217  3.6537  2.157    4  0.000  0.371     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.668e-01 3.140e-01 2.138e-03 2.936e-03 7.690e-03 -1.000 1.920e-02 -0.772 2.203 0.943 -0.243 -0.932 -1.470 -2.271 -2.899 -2.997
0.019 0.11850 8.90000 2.3439714909 2.5807333805    2.343  2.178  3.6567  2.208    4  0.000  0.371     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.668e-01 3.140e-01 2.138e-03 2.936e-03 7.690e-03 -1.000 1.920e-02 -0.676 2.213 0.998 -0.168 -0.846 -1.377 -2.166 -2.785 -2.881
0.019 0.11850 8.90000 2.3442082405 2.5807403657    2.343  2.140  3.6596  2.258    4  0.000  0.371     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.668e-01 3.140e-01 2.138e-03 2.936e-03 7.690e-03 -1.000 1.920e-02 -0.581 2.223 1.053 -0.094 -0.761 -1.284 -2.062 -2.673 -2.767
0.019 0.11850 8.90000 2.3444402218 2.5807472086    2.343  2.103  3.6625  2.307    4  0.000  0.371     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.668e-01 3.140e-01 2.138e-03 2.936e-03 7.690e-03 -1.000 1.920e-02 -0.487 2.237 1.109 -0.020 -0.677 -1.194 -1.960 -2.563 -2.654
0.019 0.11850 8.90000 2.3446745872 2.5807541203    2.343  2.065  3.6653  2.356    4  0.000  0.371     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.668e-01 3.140e-01 2.138e-03 2.936e-03 7.690e-03 -1.000 1.920e-02 -0.393 2.253 1.165 0.054 -0.592 -1.102 -1.858 -2.452 -2.542
0.019 0.11850 8.90000 2.3449177742 2.5807612905    2.344  2.028  3.6682  2.404    4  0.000  0.371     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.668e-01 3.140e-01 2.138e-03 2.937e-03 7.689e-03 -1.000 1.920e-02 -0.300 2.269 1.222 0.129 -0.508 -1.011 -1.755 -2.342 -2.430
0.019 0.11850 8.90000 2.3451817036 2.5807690703    2.344  1.991  3.6710  2.453    4  0.000  0.371     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.668e-01 3.140e-01 2.138e-03 2.937e-03 7.689e-03 -1.000 1.920e-02 -0.207 2.286 1.279 0.204 -0.423 -0.920 -1.653 -2.232 -2.318
0.019 0.11850 8.90000 2.3454775810 2.5807777894    2.344  1.954  3.6738  2.501    4  0.000  0.371     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.668e-01 3.140e-01 2.138e-03 2.937e-03 7.689e-03 -1.000 1.920e-02 -0.114 2.307 1.338 0.280 -0.337 -0.828 -1.551 -2.122 -2.206
0.019 0.11850 8.90000 2.3458142281 2.5807877068    2.344  1.917  3.6765  2.549    4  0.000  0.371     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.668e-01 3.140e-01 2.138e-03 2.937e-03 7.689e-03 -1.000 1.920e-02 -0.022 2.340 1.401 0.356 -0.254 -0.739 -1.451 -2.014 -2.097
0.019 0.11850 8.90000 2.3462040424 2.5807991865    2.345  1.881  3.6793  2.597    4  0.000  0.371     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.668e-01 3.140e-01 2.138e-03 2.937e-03 7.689e-03 -1.000 1.920e-02 0.069 2.372 1.462 0.430 -0.171 -0.650 -1.352 -1.906 -1.987
0.019 0.11850 8.90000 2.3467950821 2.5808165837    2.345  1.836  3.6828  2.656    4  0.000  0.371     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.668e-01 3.140e-01 2.138e-03 2.937e-03 7.689e-03 -1.000 1.920e-02 0.181 2.415 1.540 0.524 -0.068 -0.540 -1.229 -1.773 -1.852
0.019 0.11850 8.90000 2.3475739956 2.5808394956    2.346  1.791  3.6863  2.715    4  0.000  0.371     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.668e-01 3.140e-01 2.138e-03 2.938e-03 7.688e-03 -1.000 1.920e-02 0.293 2.457 1.618 0.617 0.034 -0.430 -1.106 -1.640 -1.716
0.019 0.11850 8.90000 2.3485443592 2.5808680145    2.347  1.751  3.6896  2.768    4  0.000  0.371     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.668e-01 3.140e-01 2.138e-03 2.938e-03 7.688e-03 -1.000 1.919e-02 0.392 2.490 1.684 0.698 0.125 -0.333 -0.997 -1.521 -1.595
0.019 0.11850 8.90000 2.3504135609 2.5809228740    2.349  1.707  3.6939  2.829    4  0.000  0.371     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.667e-01 3.141e-01 2.138e-03 2.939e-03 7.687e-03 -1.000 1.919e-02 0.502 2.519 1.754 0.787 0.226 -0.224 -0.872 -1.384 -1.456
0.019 0.11850 8.90000 2.3514668941 2.5809537442    2.350  1.697  3.6951  2.845    4  0.000  0.371     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.667e-01 3.141e-01 2.138e-03 2.940e-03 7.686e-03 -1.000 1.919e-02 0.529 2.523 1.770 0.808 0.250 -0.197 -0.841 -1.350 -1.421
0.019 0.11850 8.90000 2.3832361698 2.5818700859    2.382  1.739  3.6949  2.807    5  0.000  0.371     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.663e-01 3.145e-01 2.137e-03 2.955e-03 7.671e-03 -1.000 1.917e-02 0.422 2.418 1.664 0.702 0.144 -0.304 -0.948 -1.457 -1.529
0.019 0.11850 8.90000 2.3930294514 2.5821469240    2.392  1.753  3.6949  2.796    5  0.000  0.371     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.662e-01 3.146e-01 2.136e-03 2.960e-03 7.666e-03 -1.000 1.916e-02 0.388 2.384 1.631 0.668 0.110 -0.337 -0.982 -1.491 -1.562
0.019 0.11850 8.90000 2.4181799889 2.5828460834    2.417  1.789  3.6949  2.763    5  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.660e-01 3.148e-01 2.135e-03 2.969e-03 7.657e-03 -1.000 1.916e-02 0.296 2.293 1.540 0.576 0.018 -0.429 -1.074 -1.583 -1.655
0.019 0.11850 8.90000 2.4454998970 2.5835868405    2.445  1.833  3.6943  2.722    5  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.658e-01 3.150e-01 2.134e-03 2.980e-03 7.647e-03 -1.000 1.916e-02 0.186 2.193 1.435 0.468 -0.090 -0.539 -1.186 -1.696 -1.768
0.019 0.11850 8.90000 2.4687030315 2.5842011901    2.468  1.873  3.6933  2.682    5  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.657e-01 3.152e-01 2.133e-03 2.989e-03 7.639e-03 -1.000 1.916e-02 0.087 2.111 1.345 0.373 -0.187 -0.638 -1.289 -1.802 -1.874
0.019 0.11850 8.90000 2.4931194782 2.5848334850    2.492  1.918  3.6913  2.634    5  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.655e-01 3.154e-01 2.131e-03 2.998e-03 7.630e-03 -1.000 1.916e-02 -0.025 2.038 1.252 0.271 -0.295 -0.749 -1.408 -1.926 -2.000
0.019 0.11850 8.90000 2.4937987328 2.5848508717    2.493  1.919  3.6912  2.632    5  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.655e-01 3.154e-01 2.131e-03 2.998e-03 7.630e-03 -1.000 1.916e-02 -0.028 2.036 1.249 0.268 -0.298 -0.753 -1.412 -1.930 -2.004
0.019 0.11850 8.90000 2.5112605095 2.5852941257    2.511  1.965  3.6874  2.574    6  0.000  0.373     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.653e-01 3.155e-01 2.131e-03 3.005e-03 7.624e-03 -1.000 1.916e-02 -0.143 1.995 1.171 0.173 -0.403 -0.866 -1.539 -2.068 -2.144
0.019 0.11850 8.90000 2.5183954239 2.5854732071    2.518  1.987  3.6852  2.545    6  0.000  0.373     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.653e-01 3.156e-01 2.130e-03 3.007e-03 7.622e-03 -1.000 1.916e-02 -0.197 1.985 1.139 0.130 -0.452 -0.919 -1.600 -2.136 -2.213
0.019 0.11850 8.90000 2.5221691132 2.5855674531    2.522  2.022  3.6812  2.494    6  0.000  0.373     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.653e-01 3.156e-01 2.130e-03 3.009e-03 7.620e-03 -1.000 1.916e-02 -0.286 1.977 1.089 0.063 -0.530 -1.005 -1.701 -2.249 -2.328
0.019 0.11850 8.90000 2.5235345364 2.5856014741    2.523  2.060  3.6773  2.441    6  0.000  0.373     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.653e-01 3.156e-01 2.130e-03 3.009e-03 7.620e-03 -1.000 1.916e-02 -0.379 1.980 1.042 -0.008 -0.613 -1.097 -1.807 -2.366 -2.448
0.019 0.11850 8.90000 2.5241680145 2.5856172434    2.523  2.102  3.6731  2.382    6  0.000  0.373     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.653e-01 3.156e-01 2.130e-03 3.009e-03 7.620e-03 -1.000 1.916e-02 -0.486 1.979 0.985 -0.089 -0.709 -1.201 -1.928 -2.498 -2.583
0.019 0.11850 8.90000 2.5244324207 2.5856238227    2.524  2.146  3.6691  2.323    6  0.000  0.373     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.653e-01 3.156e-01 2.130e-03 3.009e-03 7.620e-03 -1.000 1.916e-02 -0.594 1.973 0.925 -0.173 -0.806 -1.307 -2.049 -2.630 -2.718
0.019 0.11850 8.90000 2.5245397091 2.5856264919    2.524  2.178  3.6663  2.279    6  0.000  0.373     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.653e-01 3.156e-01 2.130e-03 3.009e-03 7.620e-03 -1.000 1.916e-02 -0.675 1.969 0.881 -0.235 -0.878 -1.386 -2.138 -2.727 -2.817
0.019 0.11850 8.90000 2.5246100426 2.5856282416    2.524  2.214  3.6633  2.232    6  0.000  0.373     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.652e-01 3.156e-01 2.130e-03 3.009e-03 7.619e-03 -1.000 1.916e-02 -0.764 1.962 0.830 -0.304 -0.958 -1.472 -2.237 -2.834 -2.926
0.019 0.11850 8.90000 2.5246245861 2.5856286034    2.524  2.224  3.6624  2.217    6  0.000  0.373     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.652e-01 3.156e-01 2.130e-03 3.009e-03 7.619e-03 -1.000 1.916e-02 -0.790 1.960 0.815 -0.324 -0.981 -1.498 -2.265 -2.866 -2.958
0.019 0.11850 8.90000 2.5246863365 2.5856301394    2.524  2.264  3.6590  2.164    7  0.000  0.373     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.652e-01 3.156e-01 2.130e-03 3.010e-03 7.619e-03 -1.000 1.916e-02 -0.890 1.953 0.760 -0.401 -1.070 -1.594 -2.375 -2.985 -3.080
0.019 0.11850 8.90000 2.5248157978 2.5856333595    2.524  2.297  3.6563  2.120    7  0.000  0.373     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.652e-01 3.156e-01 2.130e-03 3.010e-03 7.619e-03 -1.000 1.916e-02 -0.973 1.948 0.714 -0.464 -1.143 -1.674 -2.466 -3.084 -3.180
0.019 0.11850 8.90000 2.5250253677 2.5856385713    2.524  2.271  3.6585  2.155    7  0.000  0.373     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.652e-01 3.156e-01 2.130e-03 3.010e-03 7.619e-03 -1.000 1.916e-02 -0.908 1.949 0.748 -0.415 -1.086 -1.612 -2.394 -3.006 -3.100
0.019 0.11850 8.90000 2.5256977081 2.5856552851    2.525  2.249  3.6604  2.185    7  0.000  0.373     0.00     0.00     0.00     0.00     0.00 -1 -1.62e-29      0.00 6.652e-01 3.156e-01 2.130e-03 3.010e-03 7.619e-03 -1.000 1.917e-02 -0.853 1.952 0.778 -0.374 -1.037 -1.559 -2.334 -2.940 -3.034
0.019 0.11850 8.90000 2.5280492306 2.5857136615    2.527  2.265  3.6590  2.164    7  0.000  0.373     0.00     0.00     0.00     0.00     0.00 -1 -5.28e-26      0.00 6.652e-01 3.155e-01 2.130e-03 3.011e-03 7.618e-03 -1.000 1.926e-02 -0.892 1.951 0.758 -0.403 -1.072 -1.596 -2.377 -2.987 -3.082
0.019 0.11850 8.90000 2.5291979313 2.5857421325    2.529  2.305  3.6557  2.110    7  0.000  0.373     0.00     0.00     0.00     0.00     0.00 -1 -2.95e-19      0.00 6.652e-01 3.154e-01 2.130e-03 3.011e-03 7.618e-03 -1.000 1.934e-02 -0.993 1.946 0.702 -0.480 -1.161 -1.694 -2.488 -3.108 -3.205
0.019 0.11850 8.90000 2.5300822258 2.5857640298    2.529  2.347  3.6522  2.054    7  0.000  0.373     0.00     0.00     0.00     0.00     0.00 -1 -1.83e-12      0.00 6.652e-01 3.154e-01 2.130e-03 3.011e-03 7.618e-03 -1.000 1.936e-02 -1.099 1.940 0.645 -0.559 -1.254 -1.795 -2.603 -3.233 -3.333
0.019 0.11850 8.90000 2.5308203697 2.5857822947    2.530  2.388  3.6488  2.000    7  0.000  0.373     0.00     0.00     0.00     0.00     0.00 -1 -1.28e-10      0.00 6.652e-01 3.154e-01 2.130e-03 3.012e-03 7.617e-03 -1.000 1.936e-02 -1.201 1.938 0.590 -0.636 -1.343 -1.893 -2.715 -3.355 -3.457
0.019 0.11850 8.90000 2.5314555168 2.5857980011    2.531  2.429  3.6454  1.946    7  0.000  0.373     0.00     0.00     0.00     0.00     0.00 -1 -1.55e-10      0.00 6.652e-01 3.154e-01 2.130e-03 3.012e-03 7.617e-03 -1.000 1.936e-02 -1.303 1.917 0.539 -0.713 -1.431 -1.990 -2.825 -3.469 -3.577
0.019 0.11850 8.90000 2.5320100784 2.5858117073    2.531  2.470  3.6421  1.892    7  0.000  0.373     0.00     0.00     0.00     0.00     0.00 -1 -1.88e-10      0.00 6.652e-01 3.154e-01 2.130e-03 3.012e-03 7.617e-03 -1.000 1.936e-02 -1.405 1.893 0.486 -0.792 -1.519 -2.085 -2.934 -3.583 -3.696
0.019 0.11850 8.90000 2.5324959755 2.5858237108    2.531  2.510  3.6383  1.836    7  0.000  0.373     5.55     3.91     2.89     2.13     1.74  4 -2.29e-10      0.00 6.652e-01 3.155e-01 2.130e-03 3.012e-03 7.617e-03 -1.000 1.936e-02 -1.506 1.878 0.439 -0.865 -1.602 -2.178 -3.043 -3.699 -3.817
0.019 0.11850 8.90000 2.5329267979 2.5858343494    2.532  2.551  3.6340  1.778    7  0.000  0.373     6.22     4.34     3.20     2.36     1.92  4 -2.77e-10      0.00 6.652e-01 3.155e-01 2.130e-03 3.013e-03 7.617e-03 -1.000 1.936e-02 -1.607 1.876 0.401 -0.931 -1.681 -2.270 -3.153 -3.817 -3.942
0.019 0.11850 8.90000 2.5333037376 2.5858436539    2.532  2.591  3.6296  1.721    7  0.000  0.373     6.95     4.81     3.53     2.61     2.13  4 -3.34e-10      0.00 6.652e-01 3.155e-01 2.129e-03 3.013e-03 7.616e-03 -1.000 1.936e-02 -1.707 1.873 0.364 -0.996 -1.758 -2.359 -3.261 -3.933 -4.065
0.019 0.11850 8.90000 2.5336418152 2.5858519965    2.532  2.630  3.6259  1.667    7  0.000  0.373     7.73     5.30     3.87     2.87     2.34  4 -4.02e-10      0.00 6.652e-01 3.155e-01 2.129e-03 3.013e-03 7.616e-03 -1.000 1.936e-02 -1.805 1.850 0.318 -1.063 -1.834 -2.448 -3.366 -4.044 -4.183
0.019 0.11850 8.90000 2.5339522362 2.5858596543    2.532  2.669  3.6223  1.614    7  0.000  0.373     8.58     5.84     4.25     3.15     2.57  4 -4.84e-10      0.00 6.652e-01 3.155e-01 2.129e-03 3.013e-03 7.616e-03 -1.000 1.936e-02 -1.903 1.823 0.270 -1.131 -1.910 -2.536 -3.471 -4.155 -4.300
0.019 0.11850 8.90000 2.5342395306 2.5858667397    2.533  2.708  3.6187  1.560    7  0.000  0.372     9.53     6.44     4.66     3.46     2.82  4 -5.84e-10      0.00 6.652e-01 3.155e-01 2.127e-03 3.014e-03 7.616e-03 -1.000 1.936e-02 -2.001 1.795 0.223 -1.197 -1.985 -2.623 -3.575 -4.265 -4.418
0.019 0.11850 8.90000 2.5345067978 2.5858733295    2.533  2.747  3.6152  1.507    7  0.000  0.372    10.57     7.08     5.10     3.80     3.10  4 -7.01e-10      0.00 6.652e-01 3.155e-01 2.126e-03 3.016e-03 7.616e-03 -1.000 1.936e-02 -2.098 1.762 0.175 -1.263 -2.058 -2.709 -3.678 -4.375 -4.535
0.019 0.11850 8.90000 2.5347552299 2.5858794535    2.533  2.786  3.6118  1.455    7  0.000  0.372    11.70     7.78     5.58     4.16     3.39  4 -8.37e-10      0.00 6.652e-01 3.155e-01 2.124e-03 3.019e-03 7.616e-03 -1.000 1.936e-02 -2.194 1.764 0.133 -1.323 -2.132 -2.797 -3.782 -4.487 -4.652
0.019 0.11850 8.90000 2.5349876881 2.5858851824    2.533  2.824  3.6086  1.404    7  0.000  0.371    12.93     8.53     6.10     4.54     3.71  4 -9.94e-10      0.00 6.652e-01 3.155e-01 2.122e-03 3.021e-03 7.616e-03 -1.000 1.937e-02 -2.289 1.770 0.094 -1.380 -2.203 -2.884 -3.884 -4.599 -4.768
0.019 0.11850 8.90000 2.5352072716 2.5858905930    2.533  2.861  3.6054  1.354    7  0.000  0.371    14.26     9.34     6.65     4.96     4.05  4 -1.19e-09      0.00 6.651e-01 3.155e-01 2.120e-03 3.024e-03 7.616e-03 -1.000 1.939e-02 -2.382 1.775 0.057 -1.434 -2.270 -2.969 -3.985 -4.708 -4.882
0.019 0.11850 8.90000 2.5354180336 2.5858957852    2.533  2.898  3.6022  1.305    7  0.000  0.371    15.71    10.21     7.24     5.41     4.42  4 -1.42e-09      0.00 6.651e-01 3.155e-01 2.118e-03 3.026e-03 7.616e-03 -1.000 1.940e-02 -2.474 1.781 0.021 -1.487 -2.336 -3.052 -4.084 -4.816 -4.995
0.019 0.11850 8.90000 2.5356235504 2.5859008472    2.533  2.934  3.5991  1.256    7  0.000  0.370    17.28    11.15     7.87     5.89     4.82  4 -1.68e-09      0.00 6.651e-01 3.155e-01 2.116e-03 3.028e-03 7.616e-03 -1.000 1.940e-02 -2.565 1.786 -0.013 -1.536 -2.399 -3.134 -4.182 -4.922 -5.106
0.019 0.11850 8.90000 2.5358300209 2.5859059317    2.533  2.970  3.5959  1.207    7  0.000  0.370    19.02    12.19     8.57     6.42     5.25  4 -1.96e-09      0.00 6.651e-01 3.155e-01 2.115e-03 3.030e-03 7.616e-03 -1.000 1.940e-02 -2.655 1.788 -0.044 -1.580 -2.457 -3.215 -4.280 -5.029 -5.217
0.019 0.11850 8.90000 2.5360445976 2.5859112149    2.532  3.008  3.5925  1.156    7  0.000  0.370    21.02    13.37     9.36     7.03     5.75  4 -2.33e-09      0.00 6.651e-01 3.155e-01 2.113e-03 3.032e-03 7.616e-03 -1.000 1.940e-02 -2.749 1.791 -0.075 -1.625 -2.517 -3.300 -4.382 -5.140 -5.334
0.019 0.11850 8.90000 2.5362679958 2.5859167141    2.532  3.052  3.5884  1.095    7  0.000  0.370    23.67    14.92    10.39     7.81     6.39  4 -2.85e-09      0.00 6.651e-01 3.155e-01 2.113e-03 3.033e-03 7.615e-03 -1.000 1.940e-02 -2.860 1.795 -0.107 -1.672 -2.584 -3.398 -4.503 -5.271 -5.471
0.019 0.11850 8.90000 2.5364277363 2.5859206457    2.532  3.109  3.5831  1.017    7  0.000  0.370    27.58    17.18    11.89     8.96     7.33  4  -3.7e-09      0.00 6.651e-01 3.155e-01 2.111e-03 3.034e-03 7.615e-03 -1.000 1.941e-02 -3.002 1.798 -0.141 -1.723 -2.660 -3.522 -4.658 -5.440 -5.648
0.019 0.11850 8.90000 2.5364961624 2.5859223296    2.532  3.146  3.5795  0.966    7  0.000  0.369    30.48    18.84    12.99     9.80     8.02  4 -4.36e-09      0.00 6.651e-01 3.155e-01 2.111e-03 3.035e-03 7.615e-03 -1.000 1.940e-02 -3.094 1.803 -0.159 -1.751 -2.707 -3.603 -4.760 -5.550 -5.764
0.019 0.11850 8.90000 2.5365540981 2.5859237553    2.531  3.181  3.5760  0.916    7  0.000  0.369    33.60    20.62    14.16    10.70     8.76  4 -5.13e-09      0.00 6.651e-01 3.155e-01 2.110e-03 3.036e-03 7.615e-03 -1.000 1.938e-02 -3.184 1.804 -0.166 -1.762 -2.740 -3.678 -4.859 -5.657 -5.876
0.019 0.11850 8.90000 2.5366101265 2.5859251340    2.531  3.218  3.5724  0.865    7  0.000  0.369    37.13    22.61    15.46    11.70     9.58  4 -6.02e-09      0.00 6.651e-01 3.155e-01 2.110e-03 3.036e-03 7.615e-03 -1.000 1.936e-02 -3.275 1.807 -0.171 -1.773 -2.772 -3.755 -4.961 -5.767 -5.992
0.019 0.11850 8.90000 2.5366637707 2.5859264540    2.531  3.253  3.5688  0.816    7  0.000  0.369    40.88    24.71    16.83    12.75    10.44  4 -7.02e-09      0.00 6.651e-01 3.155e-01 2.110e-03 3.036e-03 7.615e-03 -1.000 1.936e-02 -3.362 1.809 -0.170 -1.774 -2.797 -3.826 -5.058 -5.872 -6.103
0.019 0.11850 8.90000 2.5367174149 2.5859277738    2.531  3.287  3.5653  0.768    7  0.000  0.369    44.89    26.95    18.28    13.86    11.36  4 -8.15e-09      0.00 6.651e-01 3.155e-01 2.110e-03 3.036e-03 7.615e-03 -1.000 1.936e-02 -3.446 1.810 -0.159 -1.759 -2.809 -3.892 -5.153 -5.974 -6.210
0.019 0.11850 8.90000 2.5367741585 2.5859291699    2.530  3.320  3.5618  0.721    7  0.000  0.369    49.26    29.36    19.84    15.07    12.35  3 -9.44e-09      0.00 6.651e-01 3.155e-01 2.110e-03 3.036e-03 7.615e-03 -1.000 1.936e-02 -3.530 1.810 -0.148 -1.746 -2.822 -3.957 -5.248 -6.075 -6.317
0.019 0.11850 8.90000 2.5368378162 2.5859307360    2.530  3.353  3.5583  0.673    7  0.000  0.369    54.01    31.97    21.52    16.36    13.41  3 -1.09e-08      0.00 6.651e-01 3.155e-01 2.110e-03 3.036e-03 7.615e-03 -1.000 1.936e-02 -3.612 1.810 -0.127 -1.719 -2.826 -4.017 -5.341 -6.175 -6.423
0.019 0.11850 8.90000 2.5369088650 2.5859324839    2.529  3.386  3.5547  0.626    7  0.000  0.369    59.26    34.83    23.36    17.78    14.57  3 -1.25e-08      0.00 6.651e-01 3.155e-01 2.110e-03 3.036e-03 7.615e-03 -1.000 1.936e-02 -3.694 1.811 -0.094 -1.675 -2.819 -4.071 -5.434 -6.275 -6.529
0.019 0.11850 8.90000 2.5369861126 2.5859343841    2.528  3.419  3.5509  0.577    7  0.000  0.369    65.16    38.02    25.40    19.36    15.87  3 -1.44e-08      0.00 6.651e-01 3.155e-01 2.110e-03 3.036e-03 7.615e-03 -1.000 1.936e-02 -3.778 1.813 -0.059 -1.629 -2.810 -4.127 -5.529 -6.378 -6.637
0.019 0.11850 8.90000 2.5370280743 2.5859354162    2.527  3.455  3.5468  0.525    7  0.000  0.369    72.25    41.83    27.82    21.24    17.42  3 -1.69e-08      0.00 6.651e-01 3.155e-01 2.110e-03 3.036e-03 7.615e-03 -1.000 1.936e-02 -3.868 1.814 -0.001 -1.553 -2.785 -4.175 -5.632 -6.488 -6.755
0.019 0.11850 8.90000 2.5370371342 2.5859356390    2.527  3.477  3.5441  0.492    7  0.000  0.369    77.03    44.38    29.44    22.49    18.45  3 -1.86e-08      0.00 6.651e-01 3.155e-01 2.110e-03 3.036e-03 7.615e-03 -1.000 1.936e-02 -3.923 1.816 0.041 -1.499 -2.765 -4.203 -5.697 -6.557 -6.828
0.019 0.11850 8.90000 2.5370466709 2.5859358736    2.527  3.499  3.5416  0.460    7  0.000  0.369    81.92    46.97    31.08    23.77    19.49  3 -2.03e-08      0.00 6.651e-01 3.155e-01 2.110e-03 3.036e-03 7.615e-03 -1.000 1.936e-02 -3.977 1.819 0.083 -1.446 -2.745 -4.230 -5.759 -6.622 -6.898
